rank,name,country_name,country_id,active,value
363,Sandon Stolle,Australia,AUS,false,38.61%
364,Joao Cunha Silva,Portugal,POR,false,38.58%
365,Alex Obrien,United States,USA,false,38.58%
366,Guillaume Raoux,France,FRA,false,38.58%
367,Marin Cilic,Croatia,CRO,true,38.58%
368,Taro Daniel,Japan,JPN,true,38.56%
369,Ramon Delgado,Paraguay,PAR,false,38.56%
370,Marc Kevin Goellner,Germany,GER,false,38.55%
371,Grigor Dimitrov,Bulgaria,BUL,true,38.52%
372,Thierry Ascione,France,FRA,false,38.52%
373,Henri Laaksonen,Switzerland,SUI,true,38.50%
374,Mischa Zverev,Germany,GER,true,38.48%
375,Donald Young,United States,USA,true,38.47%
376,Karim Alami,Morocco,MAR,false,38.44%
377,Gregory Carraz,France,FRA,false,38.41%
378,Luis Horna,Peru,PER,false,38.41%
379,Marcos Daniel,Brazil,BRA,false,38.40%
380,Nicolas Mahut,France,FRA,true,38.38%
381,Simon Greul,Germany,GER,false,38.38%
382,Yuichi Sugita,Japan,JPN,true,38.38%
383,Kyle Edmund,United Kingdom,GBR,true,38.37%
384,Tomas Nydahl,Sweden,SWE,false,38.36%
385,Jeremy Bates,United Kingdom,GBR,false,38.35%
386,Guy Forget,France,FRA,false,38.35%
387,Ryan Harrison,United States,USA,true,38.30%
388,Martin Sinner,Germany,GER,false,38.30%
389,Frances Tiafoe,United States,USA,true,38.29%
390,Noam Okun,Israel,ISR,false,38.27%
391,Nicklas Kulti,Sweden,SWE,false,38.24%
392,Sergio Roitman,Argentina,ARG,false,38.22%
393,Egor Gerasimov,Belarus,BLR,true,38.19%
394,Denis Gremelmayr,Germany,GER,false,38.19%
395,Chris Woodruff,United States,USA,false,38.16%
396,Grega Zemlja,Slovenia,SLO,false,38.16%
397,Simon Youl,Australia,AUS,false,38.13%
398,Teymuraz Gabashvili,Russian Federation,RUS,false,38.12%
399,Denis Istomin,Uzbekistan,UZB,true,38.11%
400,Hubert Hurkacz,Poland,POL,true,38.08%
401,Jan Vacek,Czech Republic,CZE,false,38.08%
402,Frederik Fetterlein,Denmark,DEN,false,38.07%
403,Peter Wessels,Netherlands,NED,false,38.06%
404,Steve Bryan,United States,USA,false,37.99%
405,Cecil Mamiit,Philippines,PHI,false,37.98%
406,Tim Smyczek,United States,USA,false,37.98%
407,Hendrik Dreekmann,Germany,GER,false,37.98%
408,Michael Tebbutt,Australia,AUS,false,37.96%
409,Gaston Etlis,Argentina,ARG,false,37.94%
410,Denis Shapovalov,Canada,CAN,true,37.93%
411,Pierre Hugues Herbert,France,FRA,true,37.92%
412,Tennys Sandgren,United States,USA,true,37.91%
413,Luis Herrera,Mexico,MEX,false,37.91%
414,Michael Kohlmann,Germany,GER,false,37.88%
415,Brian Vahaly,United States,USA,false,37.88%
416,Scott Draper,Australia,AUS,false,37.85%
417,Joao Sousa,Portugal,POR,true,37.84%
418,Philipp Petzschner,Germany,GER,false,37.82%
419,Nicolas Jarry,Chile,CHI,true,37.82%
420,Kevin Curren,United States,USA,false,37.81%
421,Raemon Sluiter,Netherlands,NED,false,37.80%
422,Victor Hanescu,Romania,ROU,false,37.79%
423,Juan Balcells,Spain,ESP,false,37.77%
424,Jan Kroslak,Slovakia,SVK,false,37.73%
425,Thiemo De Bakker,Netherlands,NED,false,37.71%
426,Paolo Lorenzi,Italy,ITA,true,37.70%
427,Jordan Thompson,Australia,AUS,true,37.69%
428,Jaume Munar,Spain,ESP,true,37.66%
429,Jan Lennard Struff,Germany,GER,true,37.64%
430,Yen Hsun Lu,"Taiwan, Province of China",TPE,true,37.63%
431,Jiri Vesely,Czech Republic,CZE,true,37.63%
432,Andrei Stoliarov,Russian Federation,RUS,false,37.61%
433,Thanasi Kokkinakis,Australia,AUS,true,37.60%
434,Justin Gimelstob,United States,USA,false,37.59%
435,Marc Rosset,Switzerland,SUI,false,37.58%
436,Christo Van Rensburg,South Africa,RSA,false,37.58%
437,Kevin Kim,United States,USA,false,37.54%
438,Ilya Ivashka,Belarus,BLR,true,37.48%
439,Benjamin Becker,Germany,GER,false,37.47%
440,Karol Beck,Slovakia,SVK,false,37.47%
441,Jeremy Chardy,France,FRA,true,37.46%
442,Nicolas Devilder,France,FRA,false,37.42%
443,Chris Wilkinson,United Kingdom,GBR,false,37.41%
444,Ernests Gulbis,Latvia,LAT,true,37.40%
445,Marco Chiudinelli,Switzerland,SUI,false,37.35%
446,Oscar Hernandez,Spain,ESP,false,37.34%
447,Younes El Aynaoui,Morocco,MAR,false,37.33%
448,Alex Radulescu,Germany,GER,false,37.33%
449,Sam Querrey,United States,USA,true,37.30%
450,Rodolphe Gilbert,France,FRA,false,37.30%
451,Ricardas Berankis,Lithuania,LTU,true,37.25%
452,Malek Jaziri,Tunisia,TUN,true,37.21%
453,Radu Albot,"Moldova, Republic of",MDA,true,37.17%
454,Michal Przysiezny,Poland,POL,false,37.17%
455,Michael Berrer,Germany,GER,false,37.14%
456,Jonathan Stark,United States,USA,false,37.13%
457,Horacio Zeballos,Argentina,ARG,true,37.13%
458,Guido Pella,Argentina,ARG,true,37.13%
459,Ivan Ljubicic,Croatia,CRO,false,37.01%
460,Andreas Haider Maurer,Austria,AUT,false,37.00%
461,Kenneth Carlsen,Denmark,DEN,false,36.99%
462,Alexander Bublik,Kazakhstan,KAZ,true,36.94%
463,Christian Saceanu,Germany,GER,false,36.93%
464,Danai Udomchoke,Thailand,THA,false,36.92%
465,Simone Bolelli,Italy,ITA,false,36.88%
466,Daniel Nestor,Canada,CAN,false,36.87%
467,Daniel Vacek,Czech Republic,CZE,false,36.86%
468,Edouard Roger Vasselin,France,FRA,false,36.86%
469,Andrey Kuznetsov,Russian Federation,RUS,true,36.85%
470,Greg Rusedski,United Kingdom,GBR,false,36.84%
471,Cyril Saulnier,France,FRA,false,36.81%
472,Lukas Rosol,Czech Republic,CZE,false,36.78%
473,Hyung Taik Lee,"Korea, Republic of",KOR,false,36.74%
474,Leonardo Mayer,Argentina,ARG,true,36.71%
475,Daniel Gimeno Traver,Spain,ESP,false,36.68%
476,Ivan Navarro,Spain,ESP,false,36.62%
477,Dustin Brown,Germany,GER,true,36.61%
478,Jeff Morrison,United States,USA,false,36.58%
479,Eduardo Schwank,Argentina,ARG,false,36.53%
480,Leander Paes,India,IND,false,36.50%
481,Olivier Patience,France,FRA,false,36.50%
482,Andrei Olhovskiy,Russian Federation,RUS,false,36.50%
483,Tatsuma Ito,Japan,JPN,false,36.49%
484,Ruben Bemelmans,Belgium,BEL,false,36.48%
485,Lukas Lacko,Slovakia,SVK,true,36.47%
486,Maximilian Marterer,Germany,GER,true,36.46%
487,Mark Philippoussis,Australia,AUS,false,36.44%
488,Steve Johnson,United States,USA,true,36.44%
489,Thomas Fabbiano,Italy,ITA,true,36.43%
490,Jim Grabb,United States,USA,false,36.42%
491,Jerzy Janowicz,Poland,POL,false,36.42%
492,Andrew Ilie,Australia,AUS,false,36.40%
493,Jan Siemerink,Netherlands,NED,false,36.39%
494,James Duckworth,Australia,AUS,true,36.38%
495,Michael Llodra,France,FRA,false,36.37%
496,Vasek Pospisil,Canada,CAN,true,36.29%
497,Patrick Baur,Germany,GER,false,36.26%
498,Ugo Humbert,France,FRA,true,36.26%
499,Laslo Djere,Serbia,SRB,true,36.21%
500,Alexander Mronz,Germany,GER,false,36.12%
501,Bernard Tomic,Australia,AUS,true,36.10%
502,Peter Luczak,Australia,AUS,false,36.10%
503,Chuck Adams,United States,USA,false,36.08%
504,Max Mirnyi,Belarus,BLR,false,36.03%
505,Vladimir Voltchkov,Belarus,BLR,false,36.01%
506,Go Soeda,Japan,JPN,true,35.99%
507,Kevin Anderson,South Africa,RSA,true,35.93%
508,Sergiy Stakhovsky,Ukraine,UKR,true,35.92%
509,Jan Hajek,Czech Republic,CZE,false,35.91%
510,Jacco Eltingh,Netherlands,NED,false,35.90%
511,Milos Raonic,Canada,CAN,true,35.89%
512,Dennis Van Scheppingen,Netherlands,NED,false,35.83%
513,Taylor Harry Fritz,United States,USA,true,35.78%
514,Joao Souza,Brazil,BRA,false,35.77%
515,Karsten Braasch,Germany,GER,false,35.69%
516,Rogerio Dutra Silva,Brazil,BRA,false,35.67%
517,Martin Damm,Czech Republic,CZE,false,35.65%
518,Rajeev Ram,United States,USA,false,35.60%
519,Marco Cecchinato,Italy,ITA,true,35.56%
520,Feliciano Lopez,Spain,ESP,true,35.52%
521,Alexander Waske,Germany,GER,false,35.47%
522,Lorenzo Sonego,Italy,ITA,true,35.44%
523,George Bastl,Switzerland,SUI,false,35.44%
524,Facundo Bagnis,Argentina,ARG,true,35.40%
524,Joern Renzenbrink,Germany,GER,false,35.40%
526,Andreas Beck,Germany,GER,false,35.38%
527,Matteo Berrettini,Italy,ITA,true,35.31%
528,Markus Zoecke,Germany,GER,false,35.16%
529,Gary Muller,South Africa,RSA,false,35.08%
530,Brian Baker,United States,USA,false,35.07%
531,Bryan Shelton,United States,USA,false,35.06%
532,Antony Dupuis,France,FRA,false,34.86%
533,Marius Copil,Romania,ROU,false,34.84%
534,Laurence Tieleman,Italy,ITA,false,34.71%
535,Attila Savolt,Hungary,HUN,false,34.69%
536,Evgeny Donskoy,Russian Federation,RUS,true,34.53%
537,Joachim Johansson,Sweden,SWE,false,34.45%
538,Gilles Muller,Luxembourg,LUX,false,34.41%
539,Michiel Schapers,Netherlands,NED,false,34.31%
540,Stephane Simian,France,FRA,false,34.24%
541,Alexei Popyrin,Australia,AUS,true,34.05%
542,Amer Delic,Bosnia and Herzegovina,BIH,false,34.05%
543,Matthias Bachinger,Germany,GER,true,34.03%
544,Chris Pridham,Canada,CAN,false,34.02%
545,Nicolas Pereira,"Venezuela, Bolivarian Republic of",VEN,false,34.00%
546,Daniele Bracciali,Italy,ITA,false,33.98%
547,Frank Dancevic,Canada,CAN,false,33.92%
548,Dick Norman,Belgium,BEL,false,33.12%
549,Wesley Moodie,South Africa,RSA,false,32.96%
550,Jamie Morgan,Australia,AUS,false,32.89%
551,Robert Kendrick,United States,USA,false,32.72%
552,James Ward,United Kingdom,GBR,true,32.32%
553,Bobby Reynolds,United States,USA,false,32.30%
554,Grant Connell,Canada,CAN,false,32.13%
555,Daniel Brands,Germany,GER,false,31.88%
556,Samuel Groth,Australia,AUS,false,31.70%
557,John Isner,United States,USA,true,30.45%
558,Ivo Karlovic,Croatia,CRO,true,30.16%
559,Wayne Arthurs,Australia,AUS,false,30.08%
560,Reilly Opelka,United States,USA,true,29.96%
561,Kenny De Schepper,France,FRA,false,28.83%
562,Chris Guccione,Australia,AUS,false,28.17%
